time_s,speed_mps,diverter_position,entry_sensor,position_sensor,exit_sensor,motor_feedback,sort_request,conveyor_motor,diverter_extend,diverter_retract,alarm,mode,state,run_latched,fault_latched,estop_latched,fault_id,fault_message,product_count,cycle_count,scan_count,scan_period_s
27.05,0.7999999999999997,1.0414630273548645e-36,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,542,0.05
27.1,0.7999999999999997,7.810972705161484e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,543,0.05
27.15,0.7999999999999997,5.858229528871113e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,544,0.05
27.2,0.7999999999999997,4.393672146653335e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,545,0.05
27.25,0.7999999999999997,3.295254109990001e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,546,0.05
27.3,0.7999999999999997,2.4714405824925005e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,547,0.05
27.35,0.7999999999999997,1.8535804368693753e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,548,0.05
27.4,0.7999999999999997,1.3901853276520315e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,549,0.05
27.45,0.7999999999999997,1.0426389957390235e-37,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,550,0.05
27.5,0.7999999999999997,7.819792468042677e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,551,0.05
27.55,0.7999999999999997,5.864844351032008e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,552,0.05
27.6,0.7999999999999997,4.398633263274006e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,553,0.05
27.65,0.7999999999999997,3.298974947455504e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,554,0.05
27.7,0.7999999999999997,2.474231210591628e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,555,0.05
27.75,0.7999999999999997,1.855673407943721e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,556,0.05
27.8,0.7999999999999997,1.3917550559577908e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,557,0.05
27.85,0.7999999999999997,1.043816291968343e-38,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,558,0.05
27.9,0.7999999999999997,7.828622189762572e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,559,0.05
27.95,0.7999999999999997,5.871466642321929e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,560,0.05
28.0,0.7999999999999997,4.403599981741446e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,561,0.05
28.05,0.7999999999999997,3.302699986306085e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,562,0.05
28.1,0.7999999999999997,2.4770249897295634e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,563,0.05
28.15,0.7999999999999997,1.8577687422971725e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,564,0.05
28.2,0.7999999999999997,1.3933265567228793e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,565,0.05
28.25,0.7999999999999997,1.0449949175421594e-39,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,566,0.05
28.3,0.7999999999999997,7.837461881566196e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,567,0.05
28.35,0.7999999999999997,5.878096411174647e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,568,0.05
28.4,0.7999999999999997,4.408572308380986e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,569,0.05
28.45,0.7999999999999997,3.306429231285739e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,570,0.05
28.5,0.7999999999999997,2.479821923464304e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,571,0.05
28.55,0.7999999999999997,1.859866442598228e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,572,0.05
28.6,0.7999999999999997,1.3948998319486711e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,573,0.05
28.65,0.7999999999999997,1.0461748739615034e-40,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,574,0.05
28.7,0.7999999999999997,7.846311554711275e-41,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,575,0.05
28.75,0.7999999999999997,5.884733666033456e-41,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,576,0.05
28.8,0.7999999999999997,4.413550249525093e-41,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,577,0.05
28.85,0.7999999999999997,3.3101626871438194e-41,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,578,0.05
28.9,0.7999999999999997,2.482622015357865e-41,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,579,0.05
28.95,0.7999999999999997,1.8619665115183986e-41,False,False,False,True,False,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,580,0.05
29.0,0.7999999999999997,1.396474883638799e-41,False,False,False,True,True,True,False,True,False,AUTOMATIC,CONVEYING,True,False,False,,,2,2,581,0.05
29.05,0.7999999999999997,1.0473561627290992e-41,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,582,0.05
29.1,0.7999999999999997,7.855171220468243e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,583,0.05
29.15,0.7999999999999997,5.891378415351183e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,584,0.05
29.2,0.7999999999999997,4.418533811513387e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,585,0.05
29.25,0.7999999999999997,3.3139003586350404e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,586,0.05
29.3,0.7999999999999997,2.48542526897628e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,587,0.05
29.35,0.7999999999999997,1.8640689517322103e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,588,0.05
29.4,0.7999999999999997,1.3980517137991577e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,589,0.05
29.45,0.7999999999999997,1.0485387853493683e-42,True,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,590,0.05
29.5,0.7999999999999997,7.864040890120263e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,591,0.05
29.55,0.7999999999999997,5.898030667590197e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,592,0.05
29.6,0.7999999999999997,4.423523000692648e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,593,0.05
29.65,0.7999999999999997,3.3176422505194862e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,594,0.05
29.7,0.7999999999999997,2.4882316878896147e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,595,0.05
29.75,0.7999999999999997,1.866173765917211e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,596,0.05
29.8,0.7999999999999997,1.3996303244379083e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,597,0.05
29.85,0.7999999999999997,1.0497227433284312e-43,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,598,0.05
29.9,0.7999999999999997,7.872920574963234e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,599,0.05
29.95,0.7999999999999997,5.904690431222425e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,600,0.05
30.0,0.7999999999999997,4.428517823416819e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,601,0.05
30.05,0.7999999999999997,3.321388367562614e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,602,0.05
30.1,0.7999999999999997,2.4910412756719607e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,603,0.05
30.15,0.7999999999999997,1.8682809567539707e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,604,0.05
30.2,0.7999999999999997,1.401210717565478e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,605,0.05
30.25,0.7999999999999997,1.0509080381741085e-44,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,606,0.05
30.3,0.7999999999999997,7.881810286305813e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,607,0.05
30.35,0.7999999999999997,5.91135771472936e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,608,0.05
30.4,0.7999999999999997,4.43351828604702e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,609,0.05
30.45,0.7999999999999997,3.325138714535265e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,610,0.05
30.5,0.7999999999999997,2.493854035901449e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,611,0.05
30.55,0.7999999999999997,1.8703905269260867e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,612,0.05
30.6,0.7999999999999997,1.402792895194565e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,613,0.05
30.65,0.7999999999999997,1.0520946713959238e-45,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,614,0.05
30.7,0.7999999999999997,7.890710035469428e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,615,0.05
30.75,0.7999999999999997,5.918032526602071e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,616,0.05
30.8,0.7999999999999997,4.4385243949515535e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,617,0.05
30.85,0.7999999999999997,3.3288932962136655e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,618,0.05
30.9,0.7999999999999997,2.4966699721602493e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,619,0.05
30.95,0.7999999999999997,1.8725024791201868e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,620,0.05
31.0,0.7999999999999997,1.4043768593401401e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,621,0.05
31.05,0.7999999999999997,1.053282644505105e-46,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,622,0.05
31.1,0.7999999999999997,7.899619833788287e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,623,0.05
31.15,0.7999999999999997,5.924714875341215e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,624,0.05
31.2,0.7999999999999997,4.443536156505912e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,625,0.05
31.25,0.7999999999999997,3.332652117379434e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,626,0.05
31.3,0.7999999999999997,2.4994890880345755e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,627,0.05
31.35,0.7999999999999997,1.8746168160259315e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,628,0.05
31.4,0.7999999999999997,1.4059626120194488e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,629,0.05
31.45,0.7999999999999997,1.0544719590145867e-47,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,630,0.05
31.5,0.7999999999999997,7.9085396926094e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,631,0.05
31.55,0.7999999999999997,5.93140476945705e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,632,0.05
31.6,0.7999999999999997,4.448553577092788e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,633,0.05
31.65,0.7999999999999997,3.336415182819591e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,634,0.05
31.7,0.7999999999999997,2.5023113871146933e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,635,0.05
31.75,0.7999999999999997,1.87673354033602e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,636,0.05
31.8,0.7999999999999997,1.407550155252015e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,637,0.05
31.85,0.7999999999999997,1.0556626164390114e-48,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,638,0.05
31.9,0.7999999999999997,7.917469623292584e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,639,0.05
31.95,0.7999999999999997,5.938102217469438e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,640,0.05
32.0,0.7999999999999997,4.453576663102079e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,641,0.05
32.05,0.7999999999999997,3.340182497326559e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,642,0.05
32.1,0.7999999999999997,2.5051368729949193e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,643,0.05
32.15,0.7999999999999997,1.8788526547461895e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,644,0.05
32.2,0.7999999999999997,1.409139491059642e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,645,0.05
32.25,0.7999999999999997,1.0568546182947315e-49,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,646,0.05
32.3,0.7999999999999997,7.926409637210486e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,647,0.05
32.35,0.7999999999999997,5.944807227907865e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,648,0.05
32.4,0.7999999999999997,4.458605420930899e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,649,0.05
32.45,0.7999999999999997,3.343954065698174e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,650,0.05
32.5,0.7999999999999997,2.5079655492736304e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,651,0.05
32.55,0.7999999999999997,1.8809741619552228e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,652,0.05
32.6,0.7999999999999997,1.410730621466417e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,653,0.05
32.65,0.7999999999999997,1.0580479660998128e-50,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,654,0.05
32.7,0.7999999999999997,7.935359745748595e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,655,0.05
32.75,0.7999999999999997,5.951519809311446e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,656,0.05
32.8,0.7999999999999997,4.4636398569835844e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,657,0.05
32.85,0.7999999999999997,3.347729892737688e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,658,0.05
32.9,0.7999999999999997,2.510797419553266e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,659,0.05
32.95,0.7999999999999997,1.8830980646649498e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,660,0.05
33.0,0.7999999999999997,1.4123235484987123e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,661,0.05
33.05,0.7999999999999997,1.0592426613740342e-51,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,662,0.05
33.1,0.7999999999999997,7.944319960305256e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,663,0.05
33.15,0.7999999999999997,5.958239970228942e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,664,0.05
33.2,0.7999999999999997,4.4686799776717065e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,665,0.05
33.25,0.7999999999999997,3.35150998325378e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,666,0.05
33.3,0.7999999999999997,2.513632487440335e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,667,0.05
33.35,0.7999999999999997,1.885224365580251e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,668,0.05
33.4,0.7999999999999997,1.4139182741851882e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,669,0.05
33.45,0.7999999999999997,1.060438705638891e-52,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,670,0.05
33.5,0.7999999999999997,7.953290292291683e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,671,0.05
33.55,0.7999999999999997,5.964967719218762e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,672,0.05
33.6,0.7999999999999997,4.473725789414072e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,673,0.05
33.65,0.7999999999999997,3.3552943420605538e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,674,0.05
33.7,0.7999999999999997,2.5164707565454155e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,675,0.05
33.75,0.7999999999999997,1.8873530674090617e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,676,0.05
33.8,0.7999999999999997,1.4155148005567962e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,677,0.05
33.85,0.7999999999999997,1.0616361004175971e-53,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,678,0.05
33.9,0.7999999999999997,7.962270753131979e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,679,0.05
33.95,0.7999999999999997,5.971703064848984e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,680,0.05
34.0,0.7999999999999997,4.478777298636738e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,681,0.05
34.05,0.7999999999999997,3.359082973977553e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,682,0.05
34.1,0.7999999999999997,2.519312230483165e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,683,0.05
34.15,0.7999999999999997,1.8894841728623737e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,684,0.05
34.2,0.7999999999999997,1.4171131296467802e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,685,0.05
34.25,0.7999999999999997,1.0628348472350852e-54,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,686,0.05
34.3,0.7999999999999997,7.971261354263139e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,687,0.05
34.35,0.7999999999999997,5.978446015697354e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,688,0.05
34.4,0.7999999999999997,4.4838345117730154e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,689,0.05
34.45,0.7999999999999997,3.3628758838297615e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,690,0.05
34.5,0.7999999999999997,2.5221569128723213e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,691,0.05
34.55,0.7999999999999997,1.891617684654241e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,692,0.05
34.6,0.7999999999999997,1.4187132634906808e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,693,0.05
34.65,0.7999999999999997,1.0640349476180106e-55,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,694,0.05
34.7,0.7999999999999997,7.980262107135079e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,695,0.05
34.75,0.7999999999999997,5.985196580351309e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,696,0.05
34.8,0.7999999999999997,4.488897435263482e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,697,0.05
34.85,0.7999999999999997,3.3666730764476113e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,698,0.05
34.9,0.7999999999999997,2.5250048073357085e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,699,0.05
34.95,0.7999999999999997,1.8937536055017814e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,700,0.05
35.0,0.7999999999999997,1.4203152041263361e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,701,0.05
35.05,0.7999999999999997,1.065236403094752e-56,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,702,0.05
35.1,0.7999999999999997,7.98927302321064e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,703,0.05
35.15,0.7999999999999997,5.99195476740798e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,704,0.05
35.2,0.7999999999999997,4.493966075555985e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,705,0.05
35.25,0.7999999999999997,3.3704745566669886e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,706,0.05
35.3,0.7999999999999997,2.5278559175002413e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,707,0.05
35.35,0.7999999999999997,1.8958919381251808e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,708,0.05
35.4,0.7999999999999997,1.4219189535938856e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,709,0.05
35.45,0.7999999999999997,1.0664392151954143e-57,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,710,0.05
35.5,0.7999999999999997,7.998294113965606e-58,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,711,0.05
35.55,0.7999999999999997,5.998720585474205e-58,False,False,False,True,True,True,False,True,False,AUTOMATIC,PRODUCT_DETECTED,True,False,False,,,2,2,712,0.05
